I 0.181523 0.778852 0.290117 0.531532 0.133860 0.537718 0.249767 0.657476 0.224372 0.941089 0.256795 0.544267 0.632611 0.409503 0.572253 0.237720 0.440926
I 0.492384 0.712055 0.082302 0.024950 0.169004 0.428037 0.302724 0.197135 0.614483 0.964119 0.687190 0.056003 0.318734 0.994447 0.572962 0.045352 0.835378
I 0.080739 0.316380 0.455997 0.513805 0.778580 0.368547 0.587182 0.377378 0.588311 0.094892 0.520735 0.313924 0.330967 0.471472 0.635730 0.502219 0.413023
I 0.599705 0.570733 0.284227 0.313006 0.468920 0.484811 0.411530 0.406121 0.508372 0.552413 0.521444 0.279711 0.400981 0.478482 0.532373 0.392641 0.538723
I 0.609743 0.527758 0.354870 0.372043 0.474415 0.480085 0.435534 0.431726 0.493875 0.511580 0.499298 0.352024 0.426865 0.464926 0.502976 0.427313 0.508309
I 0.312715 0.727890 0.314882 0.707843 0.485592 0.496615 0.297369 0.691216 0.184146 0.569972 0.218370 0.483472 0.561528 0.117964 0.812889 0.428646 0.238693
I 0.740662 0.561148 0.886981 0.975259 0.184737 0.294346 0.383809 0.522061 0.177874 0.776488 0.425756 0.925454 0.536521 0.782004 0.869893 0.338912 0.354901
I 0.857079 0.567899 0.488922 0.523064 0.439247 0.433744 0.424848 0.461427 0.424575 0.575454 0.506170 0.521112 0.441572 0.458330 0.647210 0.436902 0.447877
I 0.352238 0.537073 0.437751 0.575332 0.517750 0.479768 0.423987 0.555184 0.366037 0.446457 0.375419 0.486110 0.497440 0.296671 0.587741 0.496974 0.359962
I 0.728803 0.513028 0.902523 0.969037 0.195706 0.302867 0.408121 0.530949 0.194978 0.728081 0.409994 0.935291 0.554742 0.777980 0.796631 0.361091 0.354215
I 0.312561 0.728688 0.314324 0.708172 0.485162 0.496675 0.296825 0.691665 0.183506 0.570790 0.217822 0.483433 0.561804 0.117629 0.813631 0.428134 0.238434
I 0.023468 0.328206 0.244282 0.595335 0.899172 0.293070 0.623351 0.410006 0.612315 -0.017612 0.387316 0.140685 0.253540 0.518997 0.908650 0.232259 0.373063
I 0.165049 0.688166 0.351545 0.497711 0.200738 0.526701 0.311614 0.601875 0.297198 0.831889 0.323056 0.538242 0.593514 0.439562 0.505278 0.304168 0.463928
I 0.159568 0.656679 0.371450 0.488932 0.229849 0.521266 0.333301 0.582691 0.321852 0.788339 0.345223 0.533370 0.578297 0.446774 0.488666 0.328158 0.468755
I 0.684474 0.384574 0.832946 0.827432 0.309147 0.369187 0.488104 0.541819 0.309723 0.529959 0.389923 0.848232 0.574881 0.656157 0.537321 0.459499 0.371377
I 0.108918 0.396347 0.483110 0.476353 0.589771 0.432688 0.519907 0.423988 0.521694 0.314829 0.503296 0.417400 0.413413 0.468142 0.507457 0.505384 0.451051
I 0.854900 0.579053 0.492988 0.531696 0.434653 0.429516 0.419689 0.461045 0.418090 0.588591 0.509762 0.528268 0.439053 0.459718 0.668267 0.432668 0.445357
I 0.641509 0.414859 0.587427 0.573447 0.439530 0.445812 0.491036 0.498886 0.431069 0.446933 0.436218 0.590965 0.508242 0.497663 0.448423 0.490297 0.430238
I 0.189462 0.818628 0.261504 0.551098 0.113788 0.540364 0.222943 0.682244 0.191174 0.980093 0.226470 0.543091 0.647351 0.390423 0.611479 0.210960 0.425660
I 0.835470 0.662749 0.542171 0.621528 0.384448 0.391196 0.376672 0.460699 0.352672 0.699387 0.530163 0.597492 0.424103 0.493499 0.838349 0.392324 0.422464
I 0.011501 0.350596 0.196063 0.601147 0.872129 0.295415 0.618634 0.432572 0.603491 0.017475 0.344570 0.126239 0.253953 0.533534 0.932870 0.156527 0.378694
I 0.327853 0.649650 0.368340 0.667846 0.516771 0.490653 0.350189 0.643535 0.250871 0.500882 0.275515 0.487119 0.535266 0.164995 0.732398 0.470951 0.272712
I 0.925914 0.186304 0.502142 0.490043 0.443916 0.542214 0.542695 0.505412 0.433552 0.238656 0.293179 0.353958 0.548808 0.663077 0.038825 0.484935 0.486364
I 0.254290 0.945838 0.159120 0.715759 0.231717 0.522594 0.143433 0.785238 0.046327 0.927498 0.097816 0.492035 0.657839 0.170776 0.904801 0.207889 0.261905
I 0.622904 0.474900 0.451576 0.453780 0.469214 0.469304 0.463244 0.462563 0.471160 0.471826 0.471378 0.451161 0.461630 0.465239 0.471161 0.462660 0.472386
I 0.336576 0.606369 0.396475 0.638346 0.524219 0.487015 0.378929 0.613222 0.291734 0.472623 0.310669 0.488261 0.521041 0.204622 0.681246 0.486853 0.299711
I 0.608463 0.533165 0.345656 0.364331 0.474171 0.480857 0.432580 0.428546 0.495851 0.516321 0.502095 0.342588 0.423508 0.465984 0.506544 0.423236 0.512052
I 0.262015 0.932276 0.168435 0.727232 0.268331 0.518713 0.153770 0.782764 0.049949 0.884893 0.101432 0.487203 0.648057 0.147582 0.917135 0.232508 0.246833
I 0.408773 0.451798 0.428030 0.294732 0.336127 0.445093 0.470549 0.343446 0.578612 0.604863 0.581725 0.390782 0.425987 0.744754 0.371043 0.341773 0.637627
I 0.315223 0.714894 0.323937 0.702260 0.492278 0.495641 0.306213 0.683817 0.194679 0.556980 0.227388 0.484117 0.557064 0.123813 0.800581 0.436769 0.243151
I 0.406465 0.449368 0.433846 0.306248 0.345885 0.446606 0.472595 0.351218 0.572890 0.592600 0.575045 0.397944 0.428815 0.726678 0.373596 0.352436 0.626493
I 0.875260 0.465572 0.466954 0.466527 0.467384 0.467580 0.467711 0.467233 0.467568 0.465578 0.466434 0.466398 0.467539 0.467513 0.464475 0.467482 0.467370
I 0.914673 0.238029 0.485254 0.461111 0.460680 0.528201 0.535223 0.494470 0.463174 0.272017 0.335348 0.374917 0.533588 0.604401 0.108697 0.490497 0.488580
I 0.903963 0.295114 0.472885 0.445675 0.471271 0.513583 0.522547 0.485255 0.479615 0.314262 0.374877 0.396697 0.516607 0.554249 0.191512 0.490906 0.486847
I 0.160605 0.662656 0.367735 0.490489 0.224103 0.522364 0.329175 0.586331 0.317191 0.796816 0.341048 0.534408 0.581250 0.445511 0.491561 0.323587 0.467953
I 0.966800 0.099502 0.571448 0.672565 0.358945 0.584873 0.518131 0.553057 0.243139 0.220485 0.162852 0.290995 0.569908 0.868422 -0.037897 0.434044 0.441531
I 0.985058 0.117970 0.592804 0.765930 0.324359 0.600747 0.486389 0.575517 0.140954 0.258973 0.131026 0.270429 0.560699 0.923214 0.015286 0.406992 0.406295
I 0.669292 0.375701 0.762554 0.745587 0.360028 0.397852 0.500105 0.533453 0.355489 0.480712 0.399423 0.773216 0.560235 0.594465 0.482081 0.483172 0.386487
I 0.160822 0.663907 0.366954 0.490821 0.222913 0.522590 0.328312 0.587093 0.316214 0.798578 0.340172 0.534619 0.581864 0.445241 0.492182 0.322631 0.467778
I 0.702801 0.422365 0.887139 0.906454 0.251748 0.336801 0.460623 0.542847 0.255883 0.608033 0.389774 0.908874 0.577461 0.722789 0.632803 0.420117 0.360006
I 0.735366 0.539535 0.895522 0.974280 0.188374 0.297539 0.394466 0.526213 0.184502 0.755789 0.418310 0.931406 0.545112 0.781973 0.837901 0.348217 0.354358
I 0.955107 0.106202 0.553001 0.612501 0.384253 0.573721 0.532845 0.538599 0.306974 0.209522 0.193552 0.306913 0.569972 0.817303 -0.045243 0.451615 0.459947
I 0.976338 0.104935 0.583965 0.722164 0.339803 0.593422 0.502618 0.564907 0.189361 0.237713 0.143540 0.279509 0.566368 0.901411 -0.015911 0.419565 0.423904
I 0.818490 0.707126 0.601559 0.710964 0.331772 0.358706 0.347649 0.464934 0.291948 0.778697 0.531360 0.664540 0.423718 0.548334 0.949234 0.357810 0.403399
I 0.275195 0.895940 0.194422 0.738842 0.332915 0.512329 0.180265 0.771024 0.067372 0.803480 0.117249 0.481722 0.628146 0.116607 0.920545 0.281667 0.228154
I 0.259741 0.936893 0.165212 0.724189 0.257374 0.519849 0.150305 0.783836 0.048370 0.897924 0.099923 0.488508 0.651104 0.154083 0.914277 0.224873 0.250989
I 0.170752 0.720444 0.330334 0.508229 0.173927 0.531401 0.289497 0.621584 0.271632 0.873637 0.299888 0.541737 0.608247 0.430610 0.525800 0.279926 0.457379
I 0.163931 0.681766 0.355657 0.495810 0.206422 0.525665 0.316013 0.597974 0.302230 0.823260 0.327596 0.537370 0.590489 0.441143 0.501630 0.309023 0.465031
I 0.461219 0.603079 0.214985 0.082274 0.168959 0.422284 0.367546 0.215794 0.632508 0.886349 0.678751 0.177442 0.356813 1.013742 0.457597 0.105911 0.818513
I 0.585156 0.632413 0.191171 0.234445 0.446863 0.486423 0.375042 0.367148 0.525906 0.623779 0.553718 0.184466 0.366524 0.518970 0.577198 0.333232 0.586458
I 0.820464 0.703516 0.594026 0.700406 0.338082 0.362344 0.350455 0.464228 0.298855 0.770634 0.531961 0.656525 0.423123 0.541084 0.938565 0.361587 0.405514
I 0.423223 0.477350 0.382562 0.225514 0.276679 0.436131 0.451282 0.298203 0.607631 0.686155 0.619082 0.340151 0.407862 0.849386 0.368893 0.272085 0.702873
I 0.157236 0.643227 0.379695 0.485615 0.243154 0.518680 0.342602 0.574500 0.332312 0.768904 0.354560 0.530834 0.571540 0.449446 0.482596 0.338462 0.470367
I 0.009797 0.354039 0.189663 0.601497 0.867028 0.296325 0.617752 0.435985 0.601990 0.023754 0.338510 0.125007 0.254410 0.535566 0.934906 0.146026 0.379906
I 0.200870 0.868975 0.223935 0.581711 0.099530 0.541530 0.189336 0.714382 0.147295 1.018707 0.186524 0.537723 0.663352 0.358078 0.672256 0.181043 0.399804
I 0.136993 0.528934 0.441835 0.467971 0.377299 0.489527 0.422678 0.504870 0.420016 0.583696 0.430116 0.496948 0.507543 0.464013 0.457479 0.424655 0.473559
I 0.937654 0.143770 0.522306 0.532417 0.421785 0.555617 0.543750 0.518051 0.390202 0.216847 0.250375 0.333831 0.560840 0.726969 -0.012631 0.474243 0.479330
I 0.643981 0.408672 0.604775 0.589364 0.433871 0.442058 0.493499 0.502960 0.425040 0.446549 0.432079 0.608885 0.513915 0.504380 0.447906 0.491934 0.425427
I 0.353154 0.533472 0.439700 0.571302 0.516605 0.479309 0.426285 0.551688 0.370332 0.445949 0.379212 0.485755 0.496136 0.302800 0.582389 0.496792 0.363893
I 0.812504 0.715499 0.625204 0.742861 0.312611 0.347999 0.340185 0.467405 0.271559 0.801018 0.528440 0.689072 0.426543 0.571309 0.977711 0.346938 0.397191
I 0.335201 0.613026 0.392237 0.643286 0.523572 0.487604 0.374535 0.618115 0.285227 0.476456 0.305056 0.488165 0.523233 0.197789 0.689437 0.484808 0.295118
I 0.890467 0.373969 0.464474 0.444225 0.475651 0.493207 0.499886 0.475506 0.483720 0.379808 0.421414 0.427178 0.493395 0.503426 0.313309 0.484239 0.480000
I 0.107249 0.389957 0.483482 0.477918 0.602236 0.428919 0.524840 0.420120 0.526712 0.299758 0.506031 0.411713 0.408006 0.468179 0.513272 0.507846 0.449020
I 0.684977 0.385234 0.834900 0.829918 0.307472 0.368249 0.487522 0.541974 0.308200 0.531877 0.389751 0.850349 0.575175 0.658158 0.539560 0.458542 0.370971
I 0.025781 0.324347 0.254075 0.593562 0.902491 0.293440 0.623921 0.406022 0.613625 -0.022395 0.395454 0.144606 0.254059 0.516201 0.902059 0.247000 0.372579
I 0.883582 0.415536 0.463897 0.451262 0.473678 0.481946 0.486008 0.471391 0.478970 0.417429 0.442951 0.444243 0.481460 0.484118 0.380612 0.477802 0.474829
I 0.456614 0.585543 0.236814 0.095779 0.176347 0.422875 0.378661 0.222484 0.632879 0.866405 0.674506 0.197823 0.363077 1.004415 0.441657 0.122096 0.809797
I 0.574409 0.674217 0.132430 0.182880 0.421006 0.484002 0.348852 0.338016 0.536971 0.682243 0.576936 0.124215 0.344669 0.563226 0.607971 0.284913 0.623520
I 0.847300 0.615413 0.509524 0.564357 0.416840 0.414598 0.402058 0.460249 0.393850 0.633607 0.520239 0.554216 0.431513 0.468523 0.739066 0.417281 0.436428
I 0.739635 0.556960 0.888830 0.975297 0.185280 0.294886 0.385840 0.522885 0.179025 0.772608 0.424266 0.926797 0.538236 0.782222 0.863809 0.340632 0.354766
I 0.522822 0.765260 0.016598 0.031217 0.243634 0.447987 0.278617 0.222845 0.585182 0.928060 0.664980 -0.000540 0.300055 0.860181 0.650267 0.079369 0.787397
I 0.739200 0.555184 0.889586 0.975280 0.185534 0.295126 0.386707 0.523232 0.179533 0.770943 0.423641 0.927339 0.538957 0.782281 0.861211 0.341374 0.354714
I 0.737652 0.548861 0.892142 0.975060 0.186551 0.296037 0.389815 0.524453 0.181433 0.764926 0.421450 0.929136 0.541484 0.782337 0.851886 0.344072 0.354547
I 0.873256 0.477445 0.468332 0.471260 0.465232 0.464004 0.463119 0.466370 0.463966 0.477490 0.471624 0.471995 0.464327 0.464664 0.484856 0.464613 0.465407
I 0.612111 0.517844 0.372043 0.386440 0.474512 0.478527 0.440895 0.437533 0.490114 0.503193 0.494153 0.369613 0.433104 0.463483 0.496558 0.434571 0.501495
I 0.900610 0.314155 0.469973 0.443419 0.473341 0.508730 0.517560 0.482632 0.482348 0.329372 0.386870 0.403929 0.510957 0.540176 0.220192 0.490001 0.485599
I 0.918130 0.221116 0.490091 0.468677 0.456082 0.532646 0.538180 0.497702 0.455384 0.260507 0.322375 0.368282 0.538599 0.621943 0.085213 0.489323 0.488356
I 0.986549 0.120920 0.594035 0.773134 0.321964 0.601946 0.483469 0.577291 0.132886 0.263061 0.129409 0.269030 0.559523 0.926068 0.021564 0.404952 0.403183
I 0.197405 0.854650 0.234780 0.572177 0.102036 0.541478 0.198849 0.705108 0.160057 1.009220 0.198113 0.539751 0.659155 0.368480 0.653454 0.188952 0.408087
I 0.482732 0.681929 0.118753 0.036060 0.159673 0.424431 0.319733 0.197895 0.622272 0.951897 0.688214 0.088954 0.329259 1.015306 0.538105 0.054081 0.837925
I 0.514390 0.758061 0.025922 0.023127 0.217360 0.441463 0.280236 0.211700 0.593516 0.949010 0.673812 0.006597 0.302486 0.905630 0.635516 0.061007 0.806069
I 0.513968 0.757537 0.026583 0.022851 0.216137 0.441151 0.280424 0.211219 0.593934 0.949849 0.674203 0.007141 0.302670 0.907772 0.634625 0.060258 0.806906
I 0.721926 0.486215 0.905336 0.958826 0.206592 0.309984 0.422615 0.535292 0.208383 0.697233 0.402533 0.934970 0.563367 0.769213 0.752404 0.375849 0.354719
I 0.676458 0.377193 0.798452 0.785746 0.336081 0.384302 0.495833 0.538306 0.334016 0.501715 0.393909 0.811223 0.568524 0.623678 0.505076 0.473368 0.378652
I 0.285748 0.856446 0.223017 0.740061 0.383150 0.507559 0.208342 0.755096 0.091025 0.734499 0.138086 0.479930 0.610181 0.101985 0.906962 0.324622 0.220871
I 0.209241 0.899598 0.200299 0.605211 0.099942 0.540699 0.169185 0.734792 0.118899 1.033396 0.160870 0.531685 0.671066 0.331128 0.717913 0.166584 0.378578
I 0.525281 0.766157 0.015317 0.034493 0.251864 0.449972 0.278915 0.226622 0.582772 0.920515 0.662051 -0.001235 0.299812 0.846122 0.653427 0.085880 0.781302
I 0.856523 0.570773 0.489930 0.525233 0.438098 0.432668 0.423529 0.461323 0.422943 0.578812 0.507111 0.522926 0.440915 0.458635 0.652609 0.435831 0.447236
I 0.268191 0.917215 0.179119 0.733996 0.298526 0.515671 0.164874 0.778425 0.056376 0.847802 0.107366 0.484184 0.639163 0.131529 0.921554 0.254633 0.236870
I 0.472974 0.647441 0.160577 0.053458 0.158662 0.422437 0.340167 0.203250 0.628413 0.928306 0.685994 0.127165 0.341257 1.023110 0.501148 0.072353 0.833481
I 0.020337 0.333703 0.231215 0.597410 0.893659 0.292995 0.622390 0.415621 0.610323 -0.010057 0.376190 0.135946 0.253155 0.522808 0.916618 0.212273 0.374035
I 0.808307 0.719043 0.642381 0.764923 0.299290 0.340835 0.335940 0.469427 0.257911 0.814634 0.525468 0.706392 0.429417 0.588083 0.994090 0.339932 0.393040
I 0.093568 0.345255 0.477057 0.494243 0.699432 0.397499 0.560877 0.393476 0.562821 0.184797 0.520505 0.362479 0.365849 0.468929 0.570449 0.515776 0.430865
I 0.220090 0.929920 0.176108 0.635724 0.113472 0.537949 0.149666 0.756580 0.088061 1.035183 0.133324 0.522196 0.675989 0.293162 0.775240 0.158226 0.349365
I 0.236812 0.953368 0.155883 0.679508 0.159489 0.531191 0.135820 0.778556 0.056267 1.001876 0.105618 0.506417 0.672944 0.231603 0.851597 0.168857 0.303965
I 0.897972 0.329437 0.468047 0.442524 0.474523 0.504815 0.513322 0.480661 0.483695 0.341837 0.396128 0.409772 0.506439 0.529740 0.243555 0.488938 0.484397
I 0.594065 0.595006 0.246588 0.281464 0.462281 0.486150 0.397456 0.391189 0.515599 0.578637 0.533995 0.241195 0.387080 0.491333 0.549775 0.370706 0.556787
I 0.870417 0.494088 0.470722 0.478643 0.461767 0.458865 0.456520 0.465239 0.458332 0.494522 0.478652 0.480108 0.459897 0.461403 0.513754 0.460311 0.462531
I 0.639601 0.419956 0.573874 0.561134 0.443649 0.448618 0.488924 0.495613 0.435614 0.447702 0.439509 0.576979 0.503756 0.492823 0.449258 0.488709 0.434078
I 0.562181 0.714594 0.078575 0.131897 0.383780 0.478172 0.322055 0.305754 0.548470 0.750361 0.601961 0.068646 0.324595 0.625527 0.636551 0.228600 0.666202
I 0.527799 0.766502 0.014700 0.038275 0.260508 0.452031 0.279580 0.230724 0.580319 0.912154 0.658893 -0.001276 0.299793 0.831425 0.656109 0.093055 0.774782
I 0.313421 0.724241 0.317431 0.706316 0.487530 0.496341 0.299855 0.689157 0.187083 0.566263 0.220885 0.483652 0.560269 0.119531 0.809477 0.430970 0.239898
I 0.367165 0.486277 0.461748 0.505981 0.489407 0.471763 0.455754 0.497532 0.433967 0.452333 0.436361 0.476253 0.477119 0.404784 0.505057 0.483243 0.428362
I 0.935243 0.151439 0.518047 0.522821 0.426626 0.552956 0.544100 0.515366 0.400050 0.220211 0.258959 0.337828 0.558732 0.713847 -0.003962 0.476796 0.481174
I 0.029382 0.318715 0.269489 0.590411 0.906348 0.294543 0.624558 0.400126 0.615375 -0.028437 0.407931 0.151401 0.255277 0.511903 0.890651 0.269809 0.372225
I 0.686053 0.386720 0.838994 0.835182 0.303901 0.366248 0.486240 0.542280 0.304946 0.536033 0.389416 0.854794 0.575760 0.662418 0.544429 0.456465 0.370120
I 0.395842 0.444605 0.454876 0.360256 0.390320 0.453671 0.477882 0.388558 0.542775 0.540431 0.541939 0.427293 0.441687 0.640413 0.393256 0.398455 0.573584
I 0.850056 0.602715 0.503111 0.552085 0.423604 0.420032 0.408367 0.460440 0.402900 0.617466 0.516811 0.544633 0.434013 0.464634 0.713927 0.422954 0.439683
I 0.821428 0.701599 0.590398 0.695248 0.341157 0.364139 0.351885 0.463904 0.302257 0.766572 0.532188 0.652625 0.422893 0.537610 0.933127 0.363463 0.406559
I 0.132093 0.502915 0.453409 0.466773 0.413452 0.480781 0.441252 0.488986 0.439830 0.536196 0.446124 0.485590 0.491114 0.465650 0.459204 0.443149 0.471600
I 0.990806 0.130432 0.597073 0.793100 0.315571 0.605267 0.474961 0.582265 0.110353 0.275366 0.125659 0.265309 0.555872 0.932746 0.040851 0.399358 0.394191
I 0.244475 0.954111 0.154191 0.696941 0.188797 0.527511 0.136388 0.783580 0.048846 0.973599 0.099464 0.499634 0.667660 0.203933 0.878909 0.182780 0.284443
I 0.010790 0.352026 0.193377 0.601308 0.870037 0.295777 0.618272 0.433991 0.602872 0.020058 0.342039 0.125699 0.254132 0.534384 0.933763 0.152134 0.379187
I 0.010850 0.351904 0.193603 0.601295 0.870216 0.295746 0.618303 0.433871 0.602925 0.019838 0.342254 0.125744 0.254116 0.534312 0.933690 0.152506 0.379145
I 0.248241 0.952150 0.155147 0.704673 0.204656 0.525639 0.138263 0.784853 0.046941 0.957116 0.098001 0.496549 0.664271 0.190825 0.890125 0.191509 0.275412
I 0.563248 0.711449 0.082669 0.135998 0.387293 0.478791 0.324213 0.308499 0.547493 0.744464 0.599854 0.072893 0.326123 0.619678 0.634417 0.233482 0.662495
I 0.492326 0.711887 0.082505 0.024999 0.168923 0.428010 0.302816 0.197126 0.614534 0.964080 0.687206 0.056185 0.318792 0.994611 0.572760 0.045376 0.835414
I 0.041554 0.303752 0.321854 0.576572 0.907055 0.302885 0.624144 0.383509 0.618365 -0.035371 0.447404 0.180148 0.263245 0.498258 0.842792 0.343827 0.374603
I 0.673937 0.376113 0.786347 0.771903 0.344556 0.389080 0.497630 0.536786 0.341615 0.493834 0.395643 0.798362 0.565882 0.613367 0.496338 0.477123 0.381259
I 0.498958 0.729494 0.061130 0.020950 0.179804 0.431359 0.293429 0.199166 0.608524 0.965852 0.684746 0.037089 0.312594 0.973392 0.594661 0.044892 0.829877
I 0.896079 0.340544 0.466873 0.442360 0.475123 0.501953 0.510119 0.479296 0.484228 0.351080 0.402663 0.414052 0.503167 0.522615 0.260721 0.487986 0.483421
I 0.684275 0.384320 0.832166 0.826443 0.309811 0.369559 0.488331 0.541755 0.310326 0.529204 0.389993 0.847387 0.574762 0.655363 0.536441 0.459876 0.371540
I 0.820241 0.703944 0.594870 0.701598 0.337370 0.361931 0.350130 0.464305 0.298071 0.771561 0.531903 0.657428 0.423182 0.541893 0.939801 0.361156 0.405274
I 0.264466 0.926732 0.172344 0.730185 0.280258 0.517496 0.157886 0.781291 0.052127 0.870447 0.103468 0.485911 0.644631 0.140916 0.919479 0.241061 0.242640
I 0.863914 0.531121 0.478154 0.498388 0.452038 0.446802 0.441138 0.463068 0.443266 0.533937 0.493231 0.499497 0.450393 0.457392 0.579545 0.449499 0.455587
I 0.333915 0.619314 0.388201 0.647809 0.522788 0.488149 0.370375 0.622654 0.279160 0.480256 0.299829 0.488042 0.525301 0.191595 0.697063 0.482736 0.290935
I 0.297030 0.806265 0.259248 0.732834 0.431892 0.502811 0.243448 0.732136 0.124888 0.661638 0.167473 0.480297 0.589936 0.098609 0.877135 0.370669 0.221691
I 0.847067 0.616461 0.510088 0.565417 0.416252 0.414137 0.401530 0.460238 0.393071 0.634962 0.520509 0.555037 0.431314 0.468887 0.741164 0.416797 0.436152
I 0.895914 0.341514 0.466779 0.442365 0.475166 0.501702 0.509834 0.479179 0.484258 0.351894 0.403226 0.414428 0.502881 0.522011 0.262228 0.487895 0.483332
I 0.840086 0.645745 0.528478 0.598465 0.397669 0.400316 0.386190 0.460278 0.369080 0.674515 0.527210 0.580212 0.426328 0.482237 0.801447 0.402114 0.427888
I 0.496553 0.723439 0.068493 0.022075 0.175456 0.430067 0.296595 0.198187 0.610751 0.965843 0.685800 0.043641 0.314730 0.981700 0.586964 0.044543 0.832232
I 0.008079 0.357555 0.183361 0.601725 0.861596 0.297385 0.616816 0.439457 0.600424 0.030373 0.332437 0.123978 0.254966 0.537592 0.936590 0.135563 0.381225
I 0.827382 0.687588 0.568838 0.663553 0.359934 0.375431 0.361536 0.462194 0.323534 0.739829 0.532571 0.628833 0.422367 0.517303 0.896392 0.375411 0.413161
I 0.900695 0.313666 0.470041 0.443461 0.473296 0.508855 0.517693 0.482698 0.482293 0.328978 0.386568 0.403743 0.511102 0.540523 0.219448 0.490030 0.485634
I 0.290654 0.835490 0.238181 0.738021 0.405160 0.505453 0.223067 0.745832 0.104730 0.702446 0.150023 0.479828 0.601459 0.098852 0.895855 0.344825 0.220089
I 0.269050 0.914837 0.180820 0.734756 0.302753 0.515254 0.166608 0.777657 0.057515 0.842474 0.108401 0.483826 0.637860 0.129499 0.921776 0.257853 0.235646
I 0.987450 0.122802 0.594738 0.777439 0.320554 0.602661 0.481687 0.578356 0.128050 0.265590 0.128507 0.268208 0.558786 0.927665 0.025483 0.403738 0.401292
I 0.145291 0.574823 0.418813 0.472738 0.318806 0.502895 0.390271 0.532850 0.384992 0.662464 0.400680 0.513414 0.534730 0.459742 0.461586 0.390660 0.474537
I 0.854561 0.580762 0.493649 0.533071 0.433916 0.428856 0.418889 0.460991 0.417060 0.590630 0.510298 0.529394 0.438674 0.459981 0.671519 0.432000 0.444963
I 0.719165 0.475883 0.905108 0.953398 0.211832 0.313253 0.428398 0.536825 0.214390 0.684494 0.399937 0.933526 0.566349 0.764428 0.734604 0.382046 0.355118
I 0.511305 0.753879 0.031167 0.021387 0.208646 0.439224 0.281839 0.208355 0.596570 0.954666 0.676555 0.010972 0.303958 0.920959 0.628684 0.055916 0.811962
I 0.352814 0.534804 0.438982 0.572805 0.517040 0.479480 0.425436 0.552989 0.368737 0.446124 0.377802 0.485890 0.496620 0.300512 0.584376 0.496870 0.362427
I 0.952638 0.109531 0.548797 0.600274 0.389689 0.571273 0.535240 0.535597 0.319813 0.208778 0.200888 0.310501 0.569352 0.805322 -0.043851 0.455161 0.463309
I 0.746322 0.584059 0.875200 0.973090 0.183152 0.292068 0.372988 0.517377 0.172734 0.796598 0.434316 0.916493 0.526709 0.778883 0.902194 0.330218 0.355889
I 0.648533 0.398562 0.636015 0.618512 0.422561 0.434819 0.497209 0.509967 0.413533 0.447640 0.424853 0.641209 0.523915 0.517972 0.448676 0.493721 0.417052
I 0.598247 0.577023 0.274334 0.304731 0.467444 0.485246 0.407918 0.402291 0.510298 0.558987 0.524687 0.269587 0.397333 0.481447 0.536840 0.387125 0.543331
I 0.210530 0.903777 0.197019 0.608856 0.100800 0.540463 0.166461 0.737667 0.114863 1.034621 0.157243 0.530637 0.671948 0.326775 0.724892 0.164966 0.375185
I 0.015878 0.342002 0.213105 0.599695 0.883859 0.293731 0.620676 0.423998 0.607086 0.002740 0.360229 0.130359 0.253220 0.528245 0.925997 0.183938 0.376039
I 0.103705 0.377052 0.483439 0.481572 0.628339 0.420846 0.534936 0.412339 0.536929 0.268435 0.511154 0.399376 0.396695 0.468272 0.526518 0.512028 0.444544
I 0.503418 0.739646 0.048734 0.019905 0.189016 0.433975 0.288317 0.201691 0.604285 0.963966 0.682316 0.026147 0.309002 0.956252 0.608083 0.047107 0.824503
I 0.216181 0.920290 0.183903 0.624805 0.106977 0.539128 0.155790 0.749373 0.098327 1.036756 0.142446 0.525767 0.674867 0.307157 0.755029 0.159852 0.360032
I 0.133587 0.510747 0.450053 0.467012 0.402330 0.483511 0.435644 0.493769 0.433866 0.550722 0.441365 0.489178 0.496143 0.465212 0.458352 0.437660 0.472301
I 0.249159 0.951442 0.155558 0.706465 0.208646 0.525179 0.138877 0.785043 0.046653 0.952861 0.097801 0.495827 0.663371 0.187696 0.892623 0.193814 0.273278
I 0.146287 0.580454 0.415791 0.473543 0.312067 0.504372 0.386320 0.536281 0.380680 0.671713 0.396976 0.515153 0.537922 0.459083 0.462669 0.386406 0.474446
I 0.486191 0.693268 0.105037 0.031370 0.162088 0.425541 0.313220 0.197106 0.619643 0.957584 0.688207 0.076510 0.325307 1.009277 0.550905 0.049860 0.837790
I 0.094463 0.347748 0.477992 0.493007 0.693414 0.399561 0.558767 0.394930 0.560738 0.191778 0.520002 0.365812 0.368468 0.468834 0.566251 0.515951 0.432107
I 0.362636 0.499816 0.456291 0.527777 0.500099 0.474312 0.447454 0.515129 0.413909 0.447391 0.418122 0.480222 0.483089 0.370278 0.528935 0.489816 0.406723
I 0.062861 0.297359 0.405212 0.543894 0.860979 0.332678 0.611681 0.370139 0.610444 0.006524 0.499865 0.247612 0.292204 0.479923 0.734463 0.449584 0.390866
I 0.401544 0.445830 0.444783 0.331097 0.366643 0.449867 0.475908 0.368214 0.559704 0.567473 0.560181 0.412290 0.434801 0.687247 0.381097 0.374450 0.602277
I 0.969555 0.100086 0.575335 0.686954 0.353224 0.587395 0.513936 0.556489 0.227644 0.224749 0.156704 0.287526 0.569193 0.878850 -0.032949 0.429830 0.436651
